index,ano,data,rodada,time,tecnico,colocacao,gols,total_gols,gols_outro_time,dif_gols,derrota,empate,vitoria,der_acum_ult5,emp_acum_ult5,vit_acum_ult5,vit_acum_tot,emp_acum_tot,der_acum_tot,id_tecnico,id_tecnico_lagged,demissao,Comeco,Interino,tempo_tec
6345,2019,2019-06-09,8,São Paulo,Cuca,9.0,0.0,0.0,0.0,0.0,0,1,0,1,3,1,3,4,1,3.0,3.0,0.0,2019-04-01,0,69 days
6356,2019,2019-06-14,9,São Paulo,Cuca,9.0,1.0,2.0,1.0,0.0,0,1,0,1,4,0,3,5,1,3.0,3.0,0.0,2019-04-01,0,74 days
6362,2019,2019-07-14,10,São Paulo,Cuca,10.0,1.0,2.0,1.0,0.0,0,1,0,1,4,0,3,6,1,3.0,3.0,0.0,2019-04-01,0,104 days
6379,2019,2019-07-23,11,São Paulo,Cuca,9.0,4.0,4.0,0.0,4.0,0,0,1,0,4,1,4,6,1,3.0,3.0,0.0,2019-04-01,0,113 days
6381,2019,2019-07-28,12,São Paulo,Cuca,6.0,2.0,3.0,1.0,1.0,0,0,1,0,3,2,5,6,1,3.0,3.0,0.0,2019-04-01,0,118 days
6399,2019,2019-08-22,13,São Paulo,Cuca,6.0,1.0,1.0,0.0,1.0,0,0,1,0,2,3,6,6,1,3.0,3.0,0.0,2019-04-01,0,143 days
6401,2019,2019-08-10,14,São Paulo,Cuca,5.0,3.0,5.0,2.0,1.0,0,0,1,0,1,4,7,6,1,3.0,3.0,0.0,2019-04-01,0,131 days
6417,2019,2019-08-18,15,São Paulo,Cuca,5.0,1.0,1.0,0.0,1.0,0,0,1,0,0,5,8,6,1,3.0,3.0,0.0,2019-04-01,0,139 days
6423,2019,2019-08-25,16,São Paulo,Cuca,4.0,0.0,2.0,2.0,-2.0,1,0,0,1,0,4,8,6,2,3.0,3.0,0.0,2019-04-01,0,146 days
6430,2019,2019-08-31,17,São Paulo,Cuca,4.0,0.0,0.0,0.0,0.0,0,1,0,1,1,3,8,7,2,3.0,3.0,0.0,2019-04-01,0,152 days
6444,2019,2019-09-08,18,São Paulo,Cuca,5.0,0.0,1.0,1.0,-1.0,1,0,0,2,1,2,8,7,3,3.0,3.0,0.0,2019-04-01,0,160 days
6459,2019,2019-09-16,19,São Paulo,Cuca,5.0,1.0,2.0,1.0,0.0,0,1,0,2,2,1,8,8,3,3.0,3.0,0.0,2019-04-01,0,168 days
6460,2019,2019-09-21,20,São Paulo,Cuca,6.0,2.0,3.0,1.0,1.0,0,0,1,2,2,1,9,8,3,3.0,3.0,0.0,2019-04-01,0,173 days
6473,2019,2019-09-26,21,São Paulo,Cuca,6.0,0.0,1.0,1.0,-1.0,1,0,0,2,2,1,9,8,4,3.0,4.0,1.0,2019-04-01,0,178 days
6480,2019,2019-09-29,22,São Paulo,Fernando Diniz,6.0,0.0,0.0,0.0,0.0,0,1,0,2,2,1,9,9,4,4.0,4.0,0.0,2019-09-26,0,3 days
6490,2019,2019-10-05,23,São Paulo,Fernando Diniz,7.0,2.0,3.0,1.0,1.0,0,0,1,1,2,2,10,9,4,4.0,4.0,0.0,2019-09-26,0,9 days
6504,2019,2019-10-10,24,São Paulo,Fernando Diniz,5.0,0.0,0.0,0.0,0.0,0,1,0,1,2,2,10,10,4,4.0,4.0,0.0,2019-09-26,0,14 days
6517,2019,2019-10-13,25,São Paulo,Fernando Diniz,5.0,1.0,1.0,0.0,1.0,0,0,1,1,2,2,11,10,4,4.0,4.0,0.0,2019-09-26,0,17 days
6523,2019,2019-10-17,26,São Paulo,Fernando Diniz,5.0,0.0,1.0,1.0,-1.0,1,0,0,1,2,2,11,10,5,4.0,4.0,0.0,2019-09-26,0,21 days
6534,2019,2019-10-20,27,São Paulo,Fernando Diniz,5.0,1.0,1.0,0.0,1.0,0,0,1,1,1,3,12,10,5,4.0,4.0,0.0,2019-09-26,0,24 days
6545,2019,2019-10-27,28,São Paulo,Fernando Diniz,4.0,2.0,2.0,0.0,2.0,0,0,1,1,1,3,13,10,5,4.0,4.0,0.0,2019-09-26,0,31 days
6551,2019,2019-10-30,29,São Paulo,Fernando Diniz,4.0,0.0,3.0,3.0,-3.0,1,0,0,2,0,3,13,10,6,4.0,4.0,0.0,2019-09-26,0,34 days
6563,2019,2019-11-03,30,São Paulo,Fernando Diniz,4.0,3.0,3.0,0.0,3.0,0,0,1,2,0,3,14,10,6,4.0,4.0,0.0,2019-09-26,0,38 days
6577,2019,2019-11-07,31,São Paulo,Fernando Diniz,4.0,0.0,2.0,2.0,-2.0,1,0,0,2,0,3,14,10,7,4.0,4.0,0.0,2019-09-26,0,42 days
6584,2019,2019-11-10,32,São Paulo,Fernando Diniz,5.0,0.0,1.0,1.0,-1.0,1,0,0,3,0,2,14,10,8,4.0,4.0,0.0,2019-09-26,0,45 days
6590,2019,2019-11-16,33,São Paulo,Fernando Diniz,5.0,1.0,2.0,1.0,0.0,0,1,0,3,1,1,14,11,8,4.0,4.0,0.0,2019-09-26,0,51 days
6608,2019,2019-11-24,34,São Paulo,Fernando Diniz,6.0,1.0,2.0,1.0,0.0,0,1,0,2,2,1,14,12,8,4.0,4.0,0.0,2019-09-26,0,59 days
6618,2019,2019-11-28,35,São Paulo,Fernando Diniz,6.0,1.0,1.0,0.0,1.0,0,0,1,2,2,1,15,12,8,4.0,4.0,0.0,2019-09-26,0,63 days
6626,2019,2019-12-01,36,São Paulo,Fernando Diniz,6.0,0.0,3.0,3.0,-3.0,1,0,0,2,2,1,15,12,9,4.0,4.0,0.0,2019-09-26,0,66 days
6634,2019,2019-12-04,37,São Paulo,Fernando Diniz,6.0,2.0,3.0,1.0,1.0,0,0,1,1,2,2,16,12,9,4.0,4.0,0.0,2019-09-26,0,69 days
6649,2019,2019-12-08,38,São Paulo,Fernando Diniz,6.0,2.0,3.0,1.0,1.0,0,0,1,1,1,3,17,12,9,4.0,4.0,0.0,2019-09-26,0,73 days
6652,2020,2020-08-09,1,Atlético-MG,Jorge Sampaoli,7.0,1.0,1.0,0.0,1.0,0,0,1,0,0,1,1,0,0,5.0,5.0,0.0,2020-03-09,0,153 days
6660,2020,2020-08-12,2,Atlético-MG,Jorge Sampaoli,7.0,3.0,5.0,2.0,1.0,0,0,1,0,0,2,2,0,0,5.0,5.0,0.0,2020-03-09,0,156 days
6673,2020,2020-08-16,3,Atlético-MG,Jorge Sampaoli,4.0,2.0,2.0,0.0,2.0,0,0,1,0,0,3,3,0,0,5.0,5.0,0.0,2020-03-09,0,160 days
6685,2020,2020-08-20,4,Atlético-MG,Jorge Sampaoli,1.0,1.0,3.0,2.0,-1.0,1,0,0,1,0,3,3,0,1,5.0,5.0,0.0,2020-03-09,0,164 days
6691,2020,2020-08-23,5,Atlético-MG,Jorge Sampaoli,4.0,0.0,1.0,1.0,-1.0,1,0,0,2,0,3,3,0,2,5.0,5.0,0.0,2020-03-09,0,167 days
6708,2020,2020-11-18,6,Atlético-MG,Jorge Sampaoli,5.0,0.0,2.0,2.0,-2.0,1,0,0,3,0,2,3,0,3,5.0,5.0,0.0,2020-03-09,0,254 days
6719,2020,2020-09-04,7,Atlético-MG,Jorge Sampaoli,9.0,3.0,3.0,0.0,3.0,0,0,1,3,0,2,4,0,3,5.0,5.0,0.0,2020-03-09,0,179 days
6729,2020,2020-09-07,8,Atlético-MG,Jorge Sampaoli,3.0,1.0,1.0,0.0,1.0,0,0,1,3,0,2,5,0,3,5.0,5.0,0.0,2020-03-09,0,182 days
6735,2020,2020-09-10,9,Atlético-MG,Jorge Sampaoli,3.0,1.0,4.0,3.0,-2.0,1,0,0,3,0,2,5,0,4,5.0,5.0,0.0,2020-03-09,0,185 days
6745,2020,2020-09-13,10,Atlético-MG,Jorge Sampaoli,5.0,2.0,3.0,1.0,1.0,0,0,1,2,0,3,6,0,4,5.0,5.0,0.0,2020-03-09,0,188 days
6754,2020,2020-09-20,11,Atlético-MG,Jorge Sampaoli,2.0,4.0,7.0,3.0,1.0,0,0,1,1,0,4,7,0,4,5.0,5.0,0.0,2020-03-09,0,195 days
6763,2020,2020-09-27,12,Atlético-MG,Jorge Sampaoli,1.0,3.0,4.0,1.0,2.0,0,0,1,1,0,4,8,0,4,5.0,5.0,0.0,2020-03-09,0,202 days
6779,2020,2020-10-05,13,Atlético-MG,Jorge Sampaoli,1.0,4.0,5.0,1.0,3.0,0,0,1,1,0,4,9,0,4,5.0,5.0,0.0,2020-03-09,0,210 days
6787,2020,2020-10-08,14,Atlético-MG,Jorge Sampaoli,1.0,1.0,3.0,2.0,-1.0,1,0,0,1,0,4,9,0,5,5.0,5.0,0.0,2020-03-09,0,213 days
6793,2020,2020-10-11,15,Atlético-MG,Jorge Sampaoli,1.0,3.0,3.0,0.0,3.0,0,0,1,1,0,4,10,0,5,5.0,5.0,0.0,2020-03-09,0,216 days
6803,2020,2020-10-15,16,Atlético-MG,Jorge Sampaoli,1.0,1.0,2.0,1.0,0.0,0,1,0,1,1,3,10,1,5,5.0,5.0,0.0,2020-03-09,0,220 days
6818,2020,2020-10-20,17,Atlético-MG,Jorge Sampaoli,1.0,1.0,4.0,3.0,-2.0,1,0,0,2,1,2,10,1,6,5.0,5.0,0.0,2020-03-09,0,225 days
6823,2020,2020-10-25,18,Atlético-MG,Jorge Sampaoli,3.0,0.0,0.0,0.0,0.0,0,1,0,2,2,1,10,2,6,5.0,5.0,0.0,2020-03-09,0,230 days
6838,2020,2020-11-02,19,Atlético-MG,Jorge Sampaoli,4.0,0.0,3.0,3.0,-3.0,1,0,0,2,2,1,10,2,7,5.0,5.0,0.0,2020-03-09,0,238 days
6846,2020,2020-11-08,20,Atlético-MG,Jorge Sampaoli,4.0,4.0,4.0,0.0,4.0,0,0,1,2,2,1,11,2,7,5.0,5.0,0.0,2020-03-09,0,244 days
6854,2020,2020-11-14,21,Atlético-MG,Jorge Sampaoli,3.0,2.0,3.0,1.0,1.0,0,0,1,2,1,2,12,2,7,5.0,5.0,0.0,2020-03-09,0,250 days
6865,2020,2020-11-22,22,Atlético-MG,Jorge Sampaoli,2.0,2.0,4.0,2.0,0.0,0,1,0,1,2,2,12,3,7,5.0,5.0,0.0,2020-03-09,0,258 days
6870,2020,2020-11-26,23,Atlético-MG,Jorge Sampaoli,2.0,2.0,3.0,1.0,1.0,0,0,1,1,1,3,13,3,7,5.0,5.0,0.0,2020-03-09,0,262 days
6888,2020,2020-12-06,24,Atlético-MG,Jorge Sampaoli,2.0,2.0,4.0,2.0,0.0,0,1,0,0,2,3,13,4,7,5.0,5.0,0.0,2020-03-09,0,272 days
6890,2020,2020-12-12,25,Atlético-MG,Jorge Sampaoli,3.0,1.0,1.0,0.0,1.0,0,0,1,0,2,3,14,4,7,5.0,5.0,0.0,2020-03-09,0,278 days
6901,2020,2020-12-17,26,Atlético-MG,Jorge Sampaoli,3.0,0.0,3.0,3.0,-3.0,1,0,0,1,2,2,14,4,8,5.0,5.0,0.0,2020-03-09,0,283 days
6910,2020,2020-12-26,27,Atlético-MG,Jorge Sampaoli,3.0,2.0,2.0,0.0,2.0,0,0,1,1,1,3,15,4,8,5.0,5.0,0.0,2020-03-09,0,292 days
6929,2020,2021-01-27,28,Atlético-MG,Jorge Sampaoli,3.0,2.0,2.0,0.0,2.0,0,0,1,1,1,3,16,4,8,5.0,5.0,0.0,2020-03-09,0,324 days
6938,2020,2021-01-11,29,Atlético-MG,Jorge Sampaoli,2.0,2.0,4.0,2.0,0.0,0,1,0,1,1,3,16,5,8,5.0,5.0,0.0,2020-03-09,0,308 days
6945,2020,2021-01-17,30,Atlético-MG,Jorge Sampaoli,2.0,3.0,4.0,1.0,2.0,0,0,1,1,1,3,17,5,8,5.0,5.0,0.0,2020-03-09,0,314 days
6952,2020,2021-01-20,31,Atlético-MG,Jorge Sampaoli,2.0,1.0,2.0,1.0,0.0,0,1,0,0,2,3,17,6,8,5.0,5.0,0.0,2020-03-09,0,317 days
6961,2020,2021-01-24,32,Atlético-MG,Jorge Sampaoli,3.0,2.0,5.0,3.0,-1.0,1,0,0,1,2,2,17,6,9,5.0,5.0,0.0,2020-03-09,0,321 days
6973,2020,2021-01-31,33,Atlético-MG,Jorge Sampaoli,4.0,2.0,2.0,0.0,2.0,0,0,1,1,2,2,18,6,9,5.0,5.0,0.0,2020-03-09,0,328 days
6984,2020,2021-02-04,34,Atlético-MG,Jorge Sampaoli,3.0,0.0,1.0,1.0,-1.0,1,0,0,2,1,2,18,6,10,5.0,5.0,0.0,2020-03-09,0,332 days
6997,2020,2021-02-11,35,Atlético-MG,Jorge Sampaoli,3.0,0.0,0.0,0.0,0.0,0,1,0,2,2,1,18,7,10,5.0,5.0,0.0,2020-03-09,0,339 days
7002,2020,2021-02-13,36,Atlético-MG,Jorge Sampaoli,3.0,1.0,2.0,1.0,0.0,0,1,0,2,2,1,18,8,10,5.0,5.0,0.0,2020-03-09,0,341 days
7012,2020,2021-02-21,37,Atlético-MG,Jorge Sampaoli,4.0,3.0,5.0,2.0,1.0,0,0,1,1,2,2,19,8,10,5.0,5.0,0.0,2020-03-09,0,349 days
7024,2020,2021-02-26,38,Atlético-MG,Jorge Sampaoli,3.0,2.0,2.0,0.0,2.0,0,0,1,1,2,2,20,8,10,5.0,,,2020-03-09,0,354 days
6656,2020,2020-10-01,1,Botafogo,Paulo Autuori,15.0,1.0,3.0,2.0,-1.0,1,0,0,1,0,0,0,0,1,6.0,6.0,0.0,2020-02-12,0,232 days
6662,2020,2020-08-12,2,Botafogo,Paulo Autuori,15.0,1.0,2.0,1.0,0.0,0,1,0,1,1,0,0,1,1,6.0,6.0,0.0,2020-02-12,0,182 days
6678,2020,2020-08-17,3,Botafogo,Paulo Autuori,14.0,0.0,0.0,0.0,0.0,0,1,0,1,2,0,0,2,1,6.0,6.0,0.0,2020-02-12,0,187 days
6685,2020,2020-08-20,4,Botafogo,Paulo Autuori,16.0,2.0,3.0,1.0,1.0,0,0,1,1,2,1,1,2,1,6.0,6.0,0.0,2020-02-12,0,190 days
6693,2020,2020-08-23,5,Botafogo,Paulo Autuori,12.0,1.0,2.0,1.0,0.0,0,1,0,1,3,1,1,3,1,6.0,6.0,0.0,2020-02-12,0,193 days
6700,2020,2020-08-29,6,Botafogo,Paulo Autuori,12.0,0.0,2.0,2.0,-2.0,1,0,0,1,3,1,1,3,2,6.0,6.0,0.0,2020-02-12,0,199 days
6713,2020,2020-09-03,7,Botafogo,Paulo Autuori,16.0,0.0,0.0,0.0,0.0,0,1,0,1,3,1,1,4,2,6.0,6.0,0.0,2020-02-12,0,204 days
6721,2020,2020-09-06,8,Botafogo,Paulo Autuori,17.0,2.0,4.0,2.0,0.0,0,1,0,1,3,1,1,5,2,6.0,6.0,0.0,2020-02-12,0,207 days
6730,2020,2020-09-09,9,Botafogo,Paulo Autuori,16.0,1.0,2.0,1.0,0.0,0,1,0,1,4,0,1,6,2,6.0,6.0,0.0,2020-02-12,0,210 days
6749,2020,2020-09-14,10,Botafogo,Paulo Autuori,17.0,2.0,5.0,3.0,-1.0,1,0,0,2,3,0,1,6,3,6.0,6.0,0.0,2020-02-12,0,215 days
6757,2020,2020-09-20,11,Botafogo,Paulo Autuori,17.0,0.0,0.0,0.0,0.0,0,1,0,1,4,0,1,7,3,6.0,6.0,0.0,2020-02-12,0,221 days
6767,2020,2020-09-27,12,Botafogo,Paulo Autuori,19.0,1.0,2.0,1.0,0.0,0,1,0,1,4,0,1,8,3,6.0,6.0,0.0,2020-02-12,0,228 days
6773,2020,2020-10-04,13,Botafogo,Bruno Lazaroni,19.0,1.0,2.0,1.0,0.0,0,1,0,1,4,0,1,9,3,6.0,6.0,0.0,2020-10-01,0,3 days
6786,2020,2020-10-08,14,Botafogo,Bruno Lazaroni,19.0,2.0,3.0,1.0,1.0,0,0,1,1,3,1,2,9,3,6.0,6.0,0.0,2020-10-01,0,7 days
6796,2020,2020-10-11,15,Botafogo,Bruno Lazaroni,17.0,2.0,3.0,1.0,1.0,0,0,1,0,3,2,3,9,3,6.0,6.0,0.0,2020-10-01,0,10 days
6801,2020,2020-10-15,16,Botafogo,Bruno Lazaroni,15.0,1.0,4.0,3.0,-2.0,1,0,0,1,2,2,3,9,4,6.0,6.0,0.0,2020-10-01,0,14 days
6819,2020,2020-10-20,17,Botafogo,Bruno Lazaroni,16.0,0.0,0.0,0.0,0.0,0,1,0,1,2,2,3,10,4,6.0,7.0,1.0,2020-10-01,0,19 days
6829,2020,2020-12-10,18,Botafogo,Felipe Lucena,16.0,0.0,4.0,4.0,-4.0,1,0,0,2,1,2,3,10,5,7.0,8.0,1.0,,0,
6830,2020,2020-10-31,19,Botafogo,Flávio Tenius,18.0,2.0,4.0,2.0,0.0,0,1,0,2,2,1,3,11,5,8.0,8.0,0.0,2020-10-29,1,2 days
6847,2020,2020-11-08,20,Botafogo,Flávio Tenius,16.0,0.0,1.0,1.0,-1.0,1,0,0,3,2,0,3,11,6,8.0,9.0,1.0,2020-10-29,1,10 days
6859,2020,2020-11-17,21,Botafogo,Emiliano Ramón Díaz,19.0,1.0,3.0,2.0,-1.0,1,0,0,3,2,0,3,11,7,9.0,9.0,0.0,2020-11-09,1,8 days
6867,2020,2020-11-22,22,Botafogo,Emiliano Ramón Díaz,19.0,1.0,3.0,2.0,-1.0,1,0,0,4,1,0,3,11,8,9.0,9.0,0.0,2020-11-09,1,13 days
6870,2020,2020-11-26,23,Botafogo,Emiliano Ramón Díaz,19.0,1.0,3.0,2.0,-1.0,1,0,0,4,1,0,3,11,9,9.0,9.0,0.0,2020-11-09,1,17 days
6881,2020,2020-12-05,24,Botafogo,Felipe Lucena,19.0,0.0,1.0,1.0,-1.0,1,0,0,5,0,0,3,11,10,9.0,9.0,0.0,,0,
6892,2020,2020-12-12,25,Botafogo,Eduardo Barroca,19.0,1.0,3.0,2.0,-1.0,1,0,0,5,0,0,3,11,11,9.0,9.0,0.0,2020-11-27,0,15 days
6904,2020,2020-12-20,26,Botafogo,Eduardo Barroca,20.0,2.0,3.0,1.0,1.0,0,0,1,4,0,1,4,11,11,9.0,9.0,0.0,2020-11-27,0,23 days
6915,2020,2020-12-27,27,Botafogo,Eduardo Barroca,18.0,0.0,2.0,2.0,-2.0,1,0,0,4,0,1,4,11,12,9.0,9.0,0.0,2020-11-27,0,30 days
6920,2020,2021-01-06,28,Botafogo,Eduardo Barroca,19.0,0.0,2.0,2.0,-2.0,1,0,0,4,0,1,4,11,13,9.0,9.0,0.0,2020-11-27,0,40 days
6937,2020,2021-01-10,29,Botafogo,Eduardo Barroca,19.0,0.0,3.0,3.0,-3.0,1,0,0,4,0,1,4,11,14,9.0,9.0,0.0,2020-11-27,0,44 days
6943,2020,2021-01-17,30,Botafogo,Eduardo Barroca,19.0,1.0,3.0,2.0,-1.0,1,0,0,4,0,1,4,11,15,9.0,9.0,0.0,2020-11-27,0,51 days
6950,2020,2021-01-20,31,Botafogo,Eduardo Barroca,20.0,1.0,4.0,3.0,-2.0,1,0,0,5,0,0,4,11,16,9.0,9.0,0.0,2020-11-27,0,54 days
6968,2020,2021-01-25,32,Botafogo,Eduardo Barroca,20.0,0.0,2.0,2.0,-2.0,1,0,0,5,0,0,4,11,17,9.0,9.0,0.0,2020-11-27,0,59 days
6978,2020,2021-02-02,33,Botafogo,Eduardo Barroca,20.0,1.0,2.0,1.0,0.0,0,1,0,4,1,0,4,12,17,9.0,9.0,0.0,2020-11-27,0,67 days
6988,2020,2021-02-05,34,Botafogo,Eduardo Barroca,20.0,0.0,1.0,1.0,-1.0,1,0,0,4,1,0,4,12,18,9.0,10.0,1.0,2020-11-27,0,70 days
6993,2020,2021-02-08,35,Botafogo,Lúcio Flávio,20.0,2.0,7.0,5.0,-3.0,1,0,0,4,1,0,4,12,19,10.0,10.0,0.0,2021-02-07,1,1 days
7000,2020,2021-02-13,36,Botafogo,Lúcio Flávio,20.0,0.0,2.0,2.0,-2.0,1,0,0,4,1,0,4,12,20,10.0,10.0,0.0,2021-02-07,1,6 days
7019,2020,2021-02-23,37,Botafogo,Lúcio Flávio,20.0,1.0,1.0,0.0,1.0,0,0,1,3,1,1,5,12,20,10.0,10.0,0.0,2021-02-07,1,16 days
7028,2020,2021-02-26,38,Botafogo,Lúcio Flávio,20.0,1.0,3.0,2.0,-1.0,1,0,0,4,0,1,5,12,21,10.0,,,2021-02-07,1,19 days
6657,2020,2020-10-01,1,Corinthians,Coelho,12.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,4.0,5.0,1.0,2020-09-12,1,19 days
6660,2020,2020-08-12,2,Corinthians,Tiago Nunes,12.0,2.0,5.0,3.0,-1.0,1,0,0,1,1,0,0,1,1,5.0,5.0,0.0,2019-12-09,0,247 days
6670,2020,2020-08-16,3,Corinthians,Tiago Nunes,13.0,0.0,0.0,0.0,0.0,0,1,0,1,2,0,0,2,1,5.0,5.0,0.0,2019-12-09,0,251 days
6686,2020,2020-08-20,4,Corinthians,Tiago Nunes,15.0,3.0,4.0,1.0,2.0,0,0,1,1,2,1,1,2,1,5.0,5.0,0.0,2019-12-09,0,255 days
6699,2020,2020-08-27,5,Corinthians,Tiago Nunes,10.0,1.0,2.0,1.0,0.0,0,1,0,1,3,1,1,3,1,5.0,5.0,0.0,2019-12-09,0,262 days
6704,2020,2020-08-30,6,Corinthians,Tiago Nunes,11.0,1.0,3.0,2.0,-1.0,1,0,0,2,2,1,1,3,2,5.0,5.0,0.0,2019-12-09,0,265 days
6711,2020,2020-09-03,7,Corinthians,Tiago Nunes,15.0,2.0,3.0,1.0,1.0,0,0,1,1,2,2,2,3,2,5.0,5.0,0.0,2019-12-09,0,269 days
6721,2020,2020-09-06,8,Corinthians,Tiago Nunes,12.0,2.0,4.0,2.0,0.0,0,1,0,1,2,2,2,4,2,5.0,5.0,0.0,2019-12-09,0,272 days
6737,2020,2020-09-11,9,Corinthians,Tiago Nunes,14.0,0.0,2.0,2.0,-2.0,1,0,0,2,2,1,2,4,3,5.0,5.0,0.0,2019-12-09,0,277 days
6742,2020,2020-09-13,10,Corinthians,Coelho,15.0,1.0,3.0,2.0,-1.0,1,0,0,3,1,1,2,4,4,5.0,5.0,0.0,2020-09-12,1,1 days
6751,2020,2020-09-17,11,Corinthians,Coelho,16.0,3.0,5.0,2.0,1.0,0,0,1,2,1,2,3,4,4,5.0,5.0,0.0,2020-09-12,1,5 days
6760,2020,2020-09-24,12,Corinthians,Coelho,14.0,0.0,1.0,1.0,-1.0,1,0,0,3,1,1,3,4,5,5.0,5.0,0.0,2020-09-12,1,12 days
6772,2020,2020-10-04,13,Corinthians,Coelho,15.0,0.0,0.0,0.0,0.0,0,1,0,3,1,1,3,5,5,5.0,5.0,0.0,2020-09-12,1,22 days
6780,2020,2020-10-08,14,Corinthians,Coelho,15.0,1.0,2.0,1.0,0.0,0,1,0,2,2,1,3,6,5,5.0,5.0,0.0,2020-09-12,1,26 days
6799,2020,2020-10-12,15,Corinthians,Coelho,15.0,1.0,3.0,2.0,-1.0,1,0,0,2,2,1,3,6,6,5.0,6.0,1.0,2020-09-12,1,30 days
6805,2020,2020-10-15,16,Corinthians,Vágner Mancini,17.0,1.0,1.0,0.0,1.0,0,0,1,2,2,1,4,6,6,6.0,6.0,0.0,2020-10-12,0,3 days
6814,2020,2020-10-18,17,Corinthians,Vágner Mancini,15.0,1.0,6.0,5.0,-4.0,1,0,0,2,2,1,4,6,7,6.0,6.0,0.0,2020-10-12,0,6 days
6820,2020,2020-10-22,18,Corinthians,Vágner Mancini,17.0,2.0,3.0,1.0,1.0,0,0,1,2,1,2,5,6,7,6.0,6.0,0.0,2020-10-12,0,10 days
6831,2020,2020-10-31,19,Corinthians,Vágner Mancini,14.0,1.0,1.0,0.0,1.0,0,0,1,2,0,3,6,6,7,6.0,6.0,0.0,2020-10-12,0,19 days
6843,2020,2020-11-08,20,Corinthians,Vágner Mancini,12.0,1.0,2.0,1.0,0.0,0,1,0,1,1,3,6,7,7,6.0,6.0,0.0,2020-10-12,0,27 days
6854,2020,2020-11-14,21,Corinthians,Vágner Mancini,13.0,1.0,3.0,2.0,-1.0,1,0,0,2,1,2,6,7,8,6.0,6.0,0.0,2020-10-12,0,33 days
6868,2020,2020-11-22,22,Corinthians,Vágner Mancini,14.0,0.0,0.0,0.0,0.0,0,1,0,1,2,2,6,8,8,6.0,6.0,0.0,2020-10-12,0,41 days
6871,2020,2020-11-26,23,Corinthians,Vágner Mancini,15.0,1.0,1.0,0.0,1.0,0,0,1,1,2,2,7,8,8,6.0,6.0,0.0,2020-10-12,0,45 days
6880,2020,2020-12-03,24,Corinthians,Vágner Mancini,11.0,0.0,0.0,0.0,0.0,0,1,0,1,3,1,7,9,8,6.0,6.0,0.0,2020-10-12,0,52 days
6897,2020,2020-12-13,25,Corinthians,Vágner Mancini,11.0,1.0,1.0,0.0,1.0,0,0,1,1,2,2,8,9,8,6.0,6.0,0.0,2020-10-12,0,62 days
6909,2020,2020-12-21,26,Corinthians,Vágner Mancini,9.0,2.0,3.0,1.0,1.0,0,0,1,0,2,3,9,9,8,6.0,6.0,0.0,2020-10-12,0,70 days
6915,2020,2020-12-27,27,Corinthians,Vágner Mancini,9.0,2.0,2.0,0.0,2.0,0,0,1,0,1,4,10,9,8,6.0,6.0,0.0,2020-10-12,0,76 days
6928,2020,2021-01-18,28,Corinthians,Vágner Mancini,9.0,0.0,4.0,4.0,-4.0,1,0,0,1,1,3,10,9,9,6.0,6.0,0.0,2020-10-12,0,98 days
6939,2020,2021-01-14,29,Corinthians,Vágner Mancini,9.0,5.0,5.0,0.0,5.0,0,0,1,1,0,4,11,9,9,6.0,6.0,0.0,2020-10-12,0,94 days
6949,2020,2021-01-28,30,Corinthians,Vágner Mancini,9.0,1.0,3.0,2.0,-1.0,1,0,0,2,0,3,11,9,10,6.0,6.0,0.0,2020-10-12,0,108 days
6959,2020,2021-01-22,31,Corinthians,Vágner Mancini,9.0,3.0,3.0,0.0,3.0,0,0,1,2,0,3,12,9,10,6.0,6.0,0.0,2020-10-12,0,102 days
6969,2020,2021-01-26,32,Corinthians,Vágner Mancini,8.0,0.0,2.0,2.0,-2.0,1,0,0,3,0,2,12,9,11,6.0,6.0,0.0,2020-10-12,0,106 days
6979,2020,2021-02-17,33,Corinthians,Vágner Mancini,9.0,0.0,1.0,1.0,-1.0,1,0,0,3,0,2,12,9,12,6.0,6.0,0.0,2020-10-12,0,128 days
6982,2020,2021-02-04,34,Corinthians,Vágner Mancini,11.0,2.0,3.0,1.0,1.0,0,0,1,3,0,2,13,9,12,6.0,6.0,0.0,2020-10-12,0,115 days
6998,2020,2021-02-11,35,Corinthians,Vágner Mancini,9.0,3.0,6.0,3.0,0.0,0,1,0,2,1,2,13,10,12,6.0,6.0,0.0,2020-10-12,0,122 days
7003,2020,2021-02-14,36,Corinthians,Vágner Mancini,9.0,1.0,3.0,2.0,-1.0,1,0,0,3,1,1,13,10,13,6.0,6.0,0.0,2020-10-12,0,125 days
7014,2020,2021-02-21,37,Corinthians,Vágner Mancini,10.0,0.0,0.0,0.0,0.0,0,1,0,2,2,1,13,11,13,6.0,6.0,0.0,2020-10-12,0,132 days
7025,2020,2021-02-26,38,Corinthians,Vágner Mancini,10.0,0.0,0.0,0.0,0.0,0,1,0,1,3,1,13,12,13,6.0,,,2020-10-12,0,137 days
6652,2020,2020-08-09,1,Flamengo,Domènec Torrent,16.0,0.0,1.0,1.0,-1.0,1,0,0,1,0,0,0,0,1,6.0,6.0,0.0,2020-07-31,0,9 days
6663,2020,2020-08-12,2,Flamengo,Domènec Torrent,16.0,0.0,3.0,3.0,-3.0,1,0,0,2,0,0,0,0,2,6.0,6.0,0.0,2020-07-31,0,12 days
